vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,rate_code,store_and_fwd_flag,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,total_amount,pickup_location_id,dropoff_location_id
2,3/12/18 20:51,3/12/18 21:20,1,5.85,1,N,1,22,0.5,0.5,4.66,0.00E+00,0.3,27.96,68,61
2,3/12/18 20:26,3/12/18 20:27,1,0.37,1,N,1,3,0.5,0.5,1.08,0.00E+00,0.3,5.38,75,75
2,3/12/18 21:53,3/12/18 22:10,1,8.3,1,N,1,24,0.5,0.5,6.21,5.76,0.3,37.27,138,164
2,3/12/18 21:02,3/12/18 21:24,2,10.01,1,N,1,30,0.5,0.5,3.13,0.00E+00,0.3,34.43,138,231
2,3/12/18 22:20,3/12/18 22:55,1,9.03,1,N,1,30.5,0.5,0.5,6.36,0.00E+00,0.3,38.16,162,225
2,3/12/18 22:19,3/12/18 22:47,1,8.45,1,N,1,28,0.5,0.5,5.86,0.00E+00,0.3,35.16,249,42
2,3/12/18 23:14,3/12/18 23:52,2,6,1,N,1,26.5,0.5,0.5,5.56,0.00E+00,0.3,33.36,164,17
2,3/13/18 0:21,3/13/18 0:38,1,9.18,1,N,1,26,0.5,0.5,6.61,5.76,0.3,39.67,138,107
2,3/13/18 1:48,3/13/18 2:13,1,7.82,1,N,1,26,0.5,0.5,5.46,0.00E+00,0.3,32.76,88,151
1,3/13/18 2:15,3/13/18 2:34,1,7.4,1,N,1,23.5,0.5,0.5,3.72,0.00E+00,0.3,28.52,68,42
1,3/13/18 3:39,3/13/18 4:10,1,12.7,1,N,1,37,0.5,0.5,7.65,0.00E+00,0.3,45.95,141,28
1,3/13/18 6:11,3/13/18 6:54,1,13.6,1,N,1,42,0.00E+00,0.5,8.55,0.00E+00,0.3,51.35,132,25
1,3/13/18 6:06,3/13/18 7:03,2,15.9,1,N,1,50.5,0.00E+00,0.5,10.25,0.00E+00,0.3,61.55,132,40
1,3/13/18 7:35,3/13/18 8:04,3,6.3,1,N,1,25,0.00E+00,0.5,5.15,0.00E+00,0.3,30.95,170,52
1,3/13/18 7:10,3/13/18 7:30,1,6.8,1,N,1,23,0.00E+00,0.5,7.1,0.00E+00,0.3,30.9,186,65
1,3/13/18 8:12,3/13/18 8:37,1,5.6,1,N,1,22,0.00E+00,0.5,4.55,0.00E+00,0.3,27.35,107,13
1,3/13/18 8:44,3/13/18 9:44,2,25.4,1,N,1,69,0.00E+00,0.5,7.68,11.52,0.3,89,132,206
2,3/13/18 9:06,3/13/18 9:41,2,10.85,1,N,1,37,0.00E+00,0.5,8.71,5.76,0.3,52.27,48,138
2,3/13/18 9:20,3/13/18 9:41,1,6.26,1,N,1,21.5,0.00E+00,0.5,4,0.00E+00,0.3,26.3,229,231
2,3/13/18 10:05,3/13/18 10:19,1,7.19,1,N,1,21.5,0.00E+00,0.5,2.5,0.00E+00,0.3,24.8,238,128
2,3/13/18 11:49,3/13/18 11:51,1,0.2,1,N,1,3,0.00E+00,0.5,1.14,0.00E+00,0.3,4.94,161,163
2,6/19/18 21:32,6/19/18 22:04,1,6.99,1,N,1,25.5,0.5,0.5,5.36,0.00E+00,0.3,32.16,48,49
1,6/19/18 22:29,6/19/18 22:56,1,10.8,1,N,1,33,0.5,0.5,8.01,5.76,0.3,48.07,138,48
2,6/19/18 22:22,6/19/18 22:53,1,6.09,1,N,1,23.5,0.5,0.5,4.96,0.00E+00,0.3,29.76,142,255
2,6/19/18 22:18,6/19/18 22:43,5,9.21,1,N,1,29.5,0.5,0.5,9.24,0.00E+00,0.3,40.04,263,220
2,6/19/18 22:44,6/19/18 23:10,1,6.21,1,N,1,22,0.5,0.5,4.66,0.00E+00,0.3,27.96,144,61
1,6/19/18 23:14,6/19/18 23:45,1,8.7,1,N,1,29.5,0.5,0.5,6.15,0.00E+00,0.3,36.95,170,116
1,6/19/18 23:43,6/20/18 0:03,1,9.1,1,N,1,27,0.5,0.5,4.25,0.00E+00,0.3,32.55,50,127
2,6/20/18 1:09,6/20/18 1:31,1,10.66,1,N,1,30.5,0.5,0.5,9.54,0.00E+00,0.3,41.34,68,127
2,6/20/18 2:13,6/20/18 2:28,1,9.74,1,N,1,27.5,0.5,0.5,5.76,0.00E+00,0.3,34.56,243,81
2,6/20/18 9:47,6/20/18 10:19,1,3.64,1,N,1,22,0.00E+00,0.5,4.56,0.00E+00,0.3,27.36,107,236
2,6/20/18 9:49,6/20/18 10:18,6,9.94,1,N,1,31.5,0.00E+00,0.5,9.52,5.76,0.3,47.58,107,138
2,6/20/18 9:43,6/20/18 9:44,3,0.05,1,N,1,2.5,0.00E+00,0.5,7.5,0.00E+00,0.3,10.8,238,238
1,6/20/18 9:38,6/20/18 10:14,1,9,1,N,1,31,0.00E+00,0.5,7.5,5.76,0.3,45.06,138,234
2,6/20/18 10:25,6/20/18 10:54,1,6.82,1,N,1,26,0.00E+00,0.5,5.36,0.00E+00,0.3,32.16,140,125
2,6/20/18 11:20,6/20/18 11:53,1,4.05,1,N,1,21.5,0.00E+00,0.5,4.46,0.00E+00,0.3,26.76,43,143
2,6/20/18 11:12,6/20/18 11:14,1,0.19,1,N,1,3,0.00E+00,0.5,0.76,0.00E+00,0.3,4.56,239,238
2,6/20/18 11:33,6/20/18 12:14,1,3.81,1,N,1,25.5,0.00E+00,0.5,6,0.00E+00,0.3,32.3,74,162
1,6/20/18 11:57,6/20/18 12:55,1,19.8,1,N,1,62.5,0.00E+00,0.5,12.65,0.00E+00,0.3,75.95,230,55
2,6/20/18 11:36,6/20/18 12:04,1,9.51,1,N,1,29,0.00E+00,0.5,7.11,5.76,0.3,42.67,138,140
1,8/3/18 21:04,8/3/18 21:21,1,7.6,1,N,1,23,0.5,0.5,6.05,0.00E+00,0.3,30.35,239,243
2,8/3/18 21:48,8/3/18 22:11,1,6.88,1,N,1,23.5,0.5,0.5,7.44,0.00E+00,0.3,32.24,148,257
2,8/3/18 21:30,8/3/18 21:46,2,8.3,1,N,1,24,0.5,0.5,6.21,5.76,0.3,37.27,138,263
2,8/3/18 22:44,8/3/18 23:10,2,7.36,1,N,1,25.5,0.5,0.5,4.02,0.00E+00,0.3,30.82,114,263
1,8/3/18 22:02,8/3/18 22:35,1,7.3,1,N,1,28,0.5,0.5,5.85,0.00E+00,0.3,35.15,87,112
2,8/3/18 23:20,8/3/18 23:46,1,8.63,1,N,1,27,0.5,0.5,6.81,5.76,0.3,40.87,138,170
2,8/4/18 0:22,8/4/18 0:58,1,9.89,1,N,1,34.5,0.5,0.5,4,0.00E+00,0.3,39.8,79,116
2,8/4/18 1:12,8/4/18 1:12,1,0.00E+00,1,N,1,2.5,0.5,0.5,0.76,0.00E+00,0.3,4.56,90,90
1,8/4/18 1:01,8/4/18 1:26,1,7,1,N,1,23.5,0.5,0.5,3.72,0.00E+00,0.3,28.52,79,238
2,8/4/18 2:17,8/4/18 2:56,1,13.6,1,N,1,41,0.5,0.5,8.46,0.00E+00,0.3,50.76,132,25
2,8/4/18 4:16,8/4/18 4:35,6,10.04,1,N,1,29.5,0.5,0.5,6,0.00E+00,0.3,36.8,33,95
1,8/4/18 5:22,8/4/18 5:23,1,0.00E+00,5,N,1,120,0.00E+00,0.00E+00,24.05,0.00E+00,0.3,144.35,265,265
2,8/4/18 9:44,8/4/18 9:46,1,0.18,1,N,1,3,0.00E+00,0.5,1.14,0.00E+00,0.3,4.94,140,262
2,8/4/18 9:49,8/4/18 9:50,1,0.36,1,N,1,3,0.00E+00,0.5,0.76,0.00E+00,0.3,4.56,229,229
2,8/4/18 10:16,8/4/18 10:52,2,5.49,1,N,1,26,0.00E+00,0.5,5.36,0.00E+00,0.3,32.16,186,42
2,8/4/18 10:51,8/4/18 11:34,1,10.08,1,N,1,38,0.00E+00,0.5,8.91,5.76,0.3,53.47,138,158
2,8/4/18 11:02,8/4/18 11:26,2,7.27,1,N,1,24.5,0.00E+00,0.5,9.32,5.76,0.3,40.38,138,152
1,8/4/18 13:59,8/4/18 14:18,1,11.3,1,N,1,31,0.00E+00,0.5,10,0.00E+00,0.3,41.8,132,138
2,3/21/18 20:10,3/21/18 20:37,1,9.62,1,N,1,30,0.5,0.5,6.26,0.00E+00,0.3,37.56,237,181
2,3/22/18 7:53,3/22/18 8:47,1,14.94,1,N,1,46.5,0.00E+00,0.5,9.46,0.00E+00,0.3,56.76,132,52
1,3/22/18 7:02,3/22/18 7:22,1,11.1,1,N,1,31.5,0.00E+00,0.5,5.71,5.76,0.3,43.77,170,138
1,3/22/18 10:24,3/22/18 10:50,1,14.3,1,N,1,39,0.00E+00,0.5,6,0.00E+00,0.3,45.8,138,228
2,3/22/18 10:41,3/22/18 11:05,1,10.53,1,N,1,31.5,0.00E+00,0.5,7.61,5.76,0.3,45.67,138,163
1,3/22/18 11:06,3/22/18 11:35,1,5.3,1,N,1,23,0.00E+00,0.5,4.75,0.00E+00,0.3,28.55,142,144
1,1/12/18 19:40,1/12/18 20:12,1,4.9,1,N,1,23,1,0.5,4.95,0.00E+00,0.3,29.75,90,41
2,1/12/18 19:59,1/12/18 20:24,2,8.31,1,N,1,26.5,0.5,0.5,5.56,0.00E+00,0.3,33.36,132,95
1,1/12/18 20:36,1/12/18 21:18,1,12.8,1,N,1,40,0.5,0.5,8.25,0.00E+00,0.3,49.55,132,181
1,1/12/18 20:44,1/12/18 21:09,2,9.4,1,N,1,29.5,0.5,0.5,4,5.76,0.3,40.56,138,239
2,1/12/18 20:07,1/12/18 20:31,1,7.06,1,N,1,23.5,0.5,0.5,4.96,0.00E+00,0.3,29.76,186,168
1,1/12/18 21:56,1/12/18 22:15,2,8.7,1,N,1,25.5,0.5,0.5,5.44,5.76,0.3,38,246,133
1,1/12/18 21:50,1/12/18 22:13,1,10.3,1,N,1,30.5,0.5,0.5,6.35,0.00E+00,0.3,38.15,138,148
2,1/12/18 21:06,1/12/18 21:30,1,11.16,1,N,1,32.5,0.5,0.5,6.76,0.00E+00,0.3,40.56,138,97
2,1/12/18 22:37,1/12/18 23:03,4,8.74,1,N,1,29,0.5,0.5,7.21,5.76,0.3,43.27,138,170
1,1/12/18 22:22,1/12/18 22:46,1,8.3,1,N,1,26,0.5,0.5,6.6,5.76,0.3,39.66,170,95
2,1/12/18 22:05,1/12/18 22:27,1,8.91,1,N,1,27,0.5,0.5,6.81,5.76,0.3,40.87,138,186
1,1/12/18 23:00,1/12/18 23:32,2,9.4,1,N,1,31.5,0.5,0.5,7.7,5.76,0.3,46.26,161,54
1,1/12/18 23:29,1/13/18 0:02,1,6.2,1,N,1,25,0.5,0.5,6.55,0.00E+00,0.3,32.85,186,7
1,1/12/18 23:23,1/12/18 23:54,1,9.4,1,N,1,31,0.5,0.5,3.5,0.00E+00,0.3,35.8,211,116
1,1/13/18 0:39,1/13/18 1:09,1,5.8,1,N,1,23,0.5,0.5,3.7,0.00E+00,0.3,28,113,61
2,1/13/18 0:39,1/13/18 1:01,1,6.76,1,N,1,21.5,0.5,0.5,4.56,0.00E+00,0.3,27.36,231,151
2,1/13/18 0:47,1/13/18 1:20,1,7.58,1,N,1,27.5,0.5,0.5,5.76,0.00E+00,0.3,34.56,186,62
2,1/13/18 1:34,1/13/18 1:49,2,7.85,1,N,1,23.5,0.5,0.5,4.96,0.00E+00,0.3,29.76,138,256
2,1/13/18 1:41,1/13/18 2:15,5,13.42,1,N,1,39.5,0.5,0.5,8.16,0.00E+00,0.3,48.96,132,40
2,1/13/18 3:17,1/13/18 3:45,1,12.18,1,N,1,36,0.5,0.5,9.32,0.00E+00,0.3,46.62,79,243
2,1/13/18 8:15,1/13/18 8:40,1,11.08,1,N,1,33.5,0.00E+00,0.5,8.01,5.76,0.3,48.07,48,138
2,1/13/18 9:23,1/13/18 9:50,1,12.04,1,N,1,34.5,0.00E+00,0.5,8.21,5.76,0.3,49.27,138,246
2,1/13/18 10:28,1/13/18 10:59,1,6.7,1,N,1,25.5,0.00E+00,0.5,5.26,0.00E+00,0.3,31.56,129,186
1,11/1/18 16:45,11/1/18 17:33,1,14,1,N,1,42.5,1,0.5,15,5.76,0.3,65.06,264,264
1,11/1/18 16:03,11/1/18 16:40,1,7.3,1,N,1,28,1,0.5,7.1,5.76,0.3,42.66,186,25
2,11/1/18 17:54,11/1/18 18:39,1,7.04,1,N,1,31.5,1,0.5,6.66,0.00E+00,0.3,39.96,236,113
2,11/1/18 17:38,11/2/18 17:37,2,4.76,1,N,1,24,1,0.5,5.16,0.00E+00,0.3,30.96,263,113
2,11/1/18 17:50,11/1/18 18:38,5,10.16,1,N,1,37,1,0.5,8.91,5.76,0.3,53.47,138,142
1,11/1/18 18:20,11/1/18 18:59,1,5.1,1,N,1,24.5,1,0.5,6.55,0.00E+00,0.3,32.85,238,234
2,11/1/18 19:35,11/1/18 19:58,1,6.44,1,N,1,22.5,1,0.5,3.64,0.00E+00,0.3,27.94,13,170
1,11/1/18 20:27,11/1/18 20:49,2,6.5,1,N,1,22.5,0.5,0.5,4.76,0.00E+00,0.3,28.56,140,231
2,11/1/18 20:32,11/1/18 20:55,1,9.05,1,N,1,29,0.5,0.5,10.82,5.76,0.3,46.88,138,162
1,11/1/18 21:07,11/1/18 21:24,1,6.8,1,N,1,21.5,0.5,0.5,5.7,0.00E+00,0.3,28.5,138,146
2,11/1/18 21:03,11/1/18 21:39,1,11.9,1,N,1,38,0.5,0.5,7.86,0.00E+00,0.3,47.16,237,171
2,11/1/18 21:35,11/1/18 22:05,1,5.13,1,N,1,22,0.5,0.5,6.99,0.00E+00,0.3,30.29,68,236
2,11/1/18 21:56,11/1/18 22:17,1,5.77,1,N,1,21.5,0.5,0.5,4.56,0.00E+00,0.3,27.36,50,42
1,11/1/18 21:14,11/1/18 21:44,2,5.3,1,N,1,21.5,0.5,0.5,4.55,0.00E+00,0.3,27.35,113,238
1,11/1/18 21:40,11/1/18 22:05,1,8.9,1,N,1,28,0.5,0.5,3.51,5.76,0.3,38.57,138,239
1,11/1/18 21:54,11/1/18 22:22,1,5.2,1,N,1,22,0.5,0.5,4.65,0.00E+00,0.3,27.95,162,42
1,11/1/18 22:02,11/1/18 22:43,1,7.7,1,N,1,30.5,0.5,0.5,6.35,0.00E+00,0.3,38.15,25,142
2,11/1/18 22:34,11/1/18 23:01,2,5.7,1,N,1,22,0.5,0.5,10,0.00E+00,0.3,33.3,79,239
2,11/1/18 21:59,11/1/18 22:28,1,9.69,1,N,1,31,0.5,0.5,8.08,0.00E+00,0.3,40.38,229,212
1,11/1/18 22:59,11/1/18 23:16,1,7,1,N,1,21.5,0.5,0.5,6.8,0.00E+00,0.3,29.6,33,67
2,11/1/18 22:39,11/1/18 23:08,1,8.18,1,N,1,27,0.5,0.5,6.81,5.76,0.3,40.87,48,33
2,11/1/18 22:59,11/1/18 23:21,1,6.12,1,N,1,22.5,0.5,0.5,4.76,0.00E+00,0.3,28.56,43,144
2,11/1/18 23:04,11/1/18 23:32,6,8.94,1,N,1,29,0.5,0.5,6.06,0.00E+00,0.3,36.36,181,230
2,11/2/18 0:09,11/2/18 0:26,1,9.85,1,N,1,27.5,0.5,0.5,5.76,0.00E+00,0.3,34.56,138,144
2,2/2/18 4:36,2/2/18 4:55,1,7.71,1,N,1,24,0.5,0.5,7.76,5.76,0.3,38.82,236,138
2,2/2/18 7:03,2/2/18 7:34,2,12.34,1,N,1,36,0.00E+00,0.5,8.51,5.76,0.3,51.07,230,138
2,2/2/18 8:28,2/2/18 8:28,1,0.00E+00,5,N,1,40,0.00E+00,0.5,8.16,0.00E+00,0.3,48.96,138,138
1,2/2/18 9:07,2/2/18 9:38,1,4.6,1,N,1,22.5,0.00E+00,0.5,5.83,0.00E+00,0.3,29.13,79,50
2,2/2/18 10:01,2/2/18 10:38,1,4.26,1,N,1,23.5,0.00E+00,0.5,6.08,0.00E+00,0.3,30.38,163,87
2,2/2/18 10:37,2/2/18 10:57,1,7.18,1,N,1,22,0.00E+00,0.5,3.42,0.00E+00,0.3,26.22,13,233
2,2/2/18 10:13,2/2/18 10:40,1,7.42,1,N,1,26,0.00E+00,0.5,8.04,0.00E+00,0.3,34.84,137,106
2,2/2/18 11:20,2/2/18 11:55,1,3.68,1,N,1,22,0.00E+00,0.5,2.8,0.00E+00,0.3,25.6,107,50
2,2/2/18 11:10,2/2/18 11:10,1,0.00E+00,5,N,1,52.8,0.00E+00,0.5,10.72,0.00E+00,0.3,64.32,144,144
2,2/2/18 13:17,2/2/18 13:49,5,12.85,1,N,1,39.5,0.00E+00,0.5,9.21,5.76,0.3,55.27,138,234
2,2/2/18 14:04,2/2/18 14:28,3,9.04,1,N,1,26.5,0.00E+00,0.5,6.61,5.76,0.3,39.67,162,138
1,2/2/18 15:33,2/2/18 15:58,1,8.3,1,N,1,25,0.00E+00,0.5,6,5.76,0.3,37.56,138,141
1,2/2/18 15:33,2/2/18 16:02,2,7.8,1,N,1,26.5,0.00E+00,0.5,5.45,0.00E+00,0.3,32.75,138,255
2,2/2/18 15:35,2/2/18 16:08,1,4.41,1,N,1,22,0.00E+00,0.5,5.7,0.00E+00,0.3,28.5,261,230
2,9/17/18 8:31,9/17/18 9:12,4,9.83,1,N,1,33.5,0.00E+00,0.5,8.01,5.76,0.3,48.07,138,234
2,9/17/18 8:19,9/17/18 9:19,1,9.23,1,N,1,42,0.00E+00,0.5,8.56,0.00E+00,0.3,51.36,186,89
2,9/17/18 8:13,9/17/18 8:47,2,3.75,1,N,1,21.5,0.00E+00,0.5,3.5,0.00E+00,0.3,25.8,148,161
1,9/17/18 9:20,9/17/18 9:52,1,17.4,3,N,1,66,0.00E+00,0.00E+00,18.25,25,0.3,109.55,100,1
2,9/17/18 9:10,9/17/18 10:11,2,12.81,1,N,1,47,0.00E+00,0.5,10.71,5.76,0.3,64.27,138,230
1,9/17/18 9:26,9/17/18 10:20,1,6.7,1,N,1,36,0.00E+00,0.5,7.35,0.00E+00,0.3,44.15,161,66
1,9/17/18 10:47,9/17/18 11:25,1,4.6,1,N,1,26,0.00E+00,0.5,5.35,0.00E+00,0.3,32.15,87,164
2,9/17/18 9:59,9/17/18 10:58,5,11.12,1,N,1,41,0.00E+00,0.5,9.51,5.76,0.3,57.07,138,229
2,9/17/18 10:31,9/17/18 11:23,1,11.29,1,N,1,40,0.00E+00,0.5,9.31,5.76,0.3,55.87,138,230
1,9/17/18 10:28,9/17/18 11:11,3,8.6,1,N,1,31,0.00E+00,0.5,9.35,5.76,0.3,46.91,138,48
1,9/17/18 11:55,9/17/18 12:22,1,4.9,1,N,1,22,0.00E+00,0.5,4.56,0.00E+00,0.3,27.36,170,231
1,9/17/18 11:21,9/17/18 12:00,1,9.1,1,N,1,33.5,0.00E+00,0.5,8,5.76,0.3,48.06,138,161
1,9/17/18 12:15,9/17/18 12:38,1,8.2,1,N,1,27,0.00E+00,0.5,5.55,0.00E+00,0.3,33.35,231,140
1,9/17/18 13:30,9/17/18 14:03,1,5,1,N,1,24,0.00E+00,0.5,6.2,0.00E+00,0.3,31,234,40
2,9/17/18 14:08,9/17/18 14:39,2,7.77,1,N,1,28.5,0.00E+00,0.5,6,0.00E+00,0.3,35.3,138,255
2,9/17/18 14:17,9/17/18 14:48,2,9.44,1,N,1,31.5,0.00E+00,0.5,9.52,5.76,0.3,47.58,138,68
2,9/17/18 14:07,9/17/18 15:06,1,14.08,1,N,1,50,0.00E+00,0.5,10.16,0.00E+00,0.3,60.96,132,181
2,9/17/18 15:38,9/17/18 16:35,2,15.69,1,N,1,50,0.00E+00,0.5,10.16,0.00E+00,0.3,60.96,132,112
1,9/17/18 15:34,9/17/18 15:34,1,8.5,5,N,1,195,0.00E+00,0.00E+00,40,0.00E+00,0.3,235.3,132,132
1,9/17/18 16:57,9/17/18 17:36,1,3.7,1,N,1,23.5,1,0.5,5.05,0.00E+00,0.3,30.35,68,13
4,9/17/18 16:03,9/17/18 16:46,1,5.43,1,N,1,28,1,0.5,5.96,0.00E+00,0.3,35.76,68,88
1,9/17/18 16:20,9/17/18 16:53,2,4.1,1,N,1,22,1,0.5,5.95,0.00E+00,0.3,29.75,107,239
2,9/17/18 16:25,9/17/18 17:16,1,12.19,1,N,1,41,1,0.5,12.14,5.76,0.3,60.7,138,107
1,9/17/18 17:38,9/17/18 18:18,1,5.4,1,N,1,26.5,1,0.5,5.65,0.00E+00,0.3,33.95,142,13
4,9/17/18 17:05,9/17/18 17:44,1,9.94,1,N,1,33.5,1,0.5,8.21,5.76,0.3,49.27,138,230
1,9/17/18 17:56,9/17/18 18:31,1,5.1,1,N,1,23,1,0.5,4,0.00E+00,0.3,28.8,233,87
1,9/17/18 17:18,9/17/18 18:00,1,4.3,1,N,1,26,1,0.5,6.95,0.00E+00,0.3,34.75,246,88
2,9/17/18 18:32,9/17/18 19:09,2,11.12,1,N,1,35,1,0.5,8.51,5.76,0.3,51.07,138,143
2,9/17/18 18:49,9/17/18 19:20,1,11.27,1,N,1,34,1,0.5,10.34,5.54,0.3,51.68,138,170
2,12/16/18 7:48,12/16/18 8:14,1,16.12,1,N,1,44,0.00E+00,0.5,12.64,5.76,0.3,63.2,74,63
2,12/16/18 7:10,12/16/18 7:49,1,20.32,1,N,1,56,0.00E+00,0.5,11.36,0.00E+00,0.3,68.16,132,216
2,12/16/18 8:33,12/16/18 9:08,2,12.32,1,N,1,38,0.00E+00,0.5,9.7,0.00E+00,0.3,48.5,244,25
1,12/16/18 9:40,12/16/18 10:01,1,8.5,1,N,1,25.5,0.00E+00,0.5,6.4,5.76,0.3,38.46,236,138
2,12/16/18 9:34,12/16/18 10:07,1,16.52,1,N,1,46,0.00E+00,0.5,13.14,5.76,0.3,65.7,13,138
2,12/16/18 9:15,12/16/18 9:46,1,11.4,1,N,1,35,0.00E+00,0.5,8.31,5.76,0.3,49.87,161,138
2,12/16/18 10:46,12/16/18 11:09,1,7.37,1,N,1,24.5,0.00E+00,0.5,6.32,0.00E+00,0.3,31.62,234,41
2,3/29/18 14:52,3/29/18 15:26,1,4.22,1,N,1,22.5,0.00E+00,0.5,2.5,0.00E+00,0.3,25.8,233,43
1,3/29/18 14:12,3/29/18 14:59,1,4.5,1,N,1,30,0.00E+00,0.5,6.15,0.00E+00,0.3,36.95,234,238
2,3/29/18 17:46,3/29/18 18:19,1,8.2,1,N,1,26.5,1,0.5,6.81,5.76,0.3,40.87,138,42
1,3/29/18 17:43,3/29/18 19:01,1,10.7,1,N,1,47,1,0.5,10.9,5.76,0.3,65.46,107,138
2,3/29/18 17:31,3/29/18 18:03,2,5.6,1,N,1,24,1,0.5,6.45,0.00E+00,0.3,32.25,142,13
1,3/29/18 17:31,3/29/18 18:04,1,5.6,1,N,1,24,1,0.5,5.15,0.00E+00,0.3,30.95,163,13
2,5/18/18 23:30,5/19/18 0:06,1,5.89,1,N,1,25.5,0.5,0.5,6.7,0.00E+00,0.3,33.5,107,181
1,5/18/18 23:26,5/18/18 23:54,1,5.9,1,N,1,22,0.5,0.5,4.65,0.00E+00,0.3,27.95,164,49
2,5/19/18 0:53,5/19/18 1:21,1,5.77,1,N,1,22.5,0.5,0.5,5.95,0.00E+00,0.3,29.75,4,263
1,5/19/18 0:59,5/19/18 1:27,2,6.1,1,N,1,22.5,0.5,0.5,4.75,0.00E+00,0.3,28.55,231,263
1,5/19/18 0:33,5/19/18 1:12,1,6.6,1,N,1,28.5,0.5,0.5,2.3,0.00E+00,0.3,32.1,249,7
2,5/19/18 1:48,5/19/18 2:20,2,9.18,1,N,1,29.5,0.5,0.5,2.5,0.00E+00,0.3,33.3,189,142
1,5/19/18 4:12,5/19/18 4:41,2,11.5,1,N,1,36,0.5,0.5,7.45,0.00E+00,0.3,44.75,239,36
1,5/19/18 6:04,5/19/18 6:19,1,8.8,1,N,1,25,0.00E+00,0.5,6,5.76,0.3,37.56,236,138
1,5/19/18 7:03,5/19/18 7:44,1,24,3,N,1,82.5,0.00E+00,0.00E+00,18.65,10.5,0.3,111.95,116,1
1,5/19/18 7:39,5/19/18 8:04,1,9,1,N,1,29.5,0.00E+00,0.5,4,5.76,0.3,40.06,262,138
1,5/19/18 9:46,5/19/18 10:20,2,4.5,1,N,1,23,0.00E+00,0.5,4.75,0.00E+00,0.3,28.55,148,186
1,5/19/18 9:53,5/19/18 10:21,1,8,1,N,1,27.5,0.00E+00,0.5,5.66,0.00E+00,0.3,33.96,170,181
1,5/19/18 11:10,5/19/18 11:44,1,10.5,1,N,1,34,0.00E+00,0.5,8.1,5.76,0.3,48.66,138,230
2,5/19/18 11:34,5/19/18 11:56,1,8.19,1,N,1,25.5,0.00E+00,0.5,7.89,0.00E+00,0.3,34.19,237,231
1,5/19/18 11:32,5/19/18 12:15,1,6.5,1,N,1,29.5,0.00E+00,0.5,6.06,0.00E+00,0.3,36.36,40,230
2,5/19/18 12:21,5/19/18 13:21,5,25.8,1,N,1,72.5,0.00E+00,0.5,6,5.76,0.3,85.06,236,108
1,5/19/18 13:53,5/19/18 14:34,1,4,1,N,1,25,0.00E+00,0.5,5.15,0.00E+00,0.3,30.95,246,236
2,3/12/18 9:30,3/12/18 10:15,2,15.28,1,N,1,44.5,0.00E+00,0.5,6,5.76,0.3,57.06,138,88
2,3/12/18 9:25,3/12/18 10:04,1,25.46,5,N,1,125,0.00E+00,0.5,26.31,5.76,0.3,157.87,92,265
2,3/12/18 9:17,3/12/18 10:07,1,11.68,1,N,1,43,0.00E+00,0.5,9.91,5.76,0.3,59.47,138,162
1,3/12/18 10:27,3/12/18 11:06,1,11.9,1,N,1,37.5,0.00E+00,0.5,6.61,5.76,0.3,50.67,138,87
2,3/12/18 11:05,3/12/18 11:31,1,10.64,1,N,1,30.5,0.00E+00,0.5,7.41,5.76,0.3,44.47,138,233
2,3/12/18 11:52,3/12/18 12:20,1,4.93,1,N,1,21.5,0.00E+00,0.5,3.34,0.00E+00,0.3,25.64,239,107
2,3/12/18 12:30,3/12/18 12:59,1,7.88,1,N,1,27.5,0.00E+00,0.5,7.08,0.00E+00,0.3,35.38,12,236
2,3/12/18 12:39,3/12/18 13:12,6,4.57,1,N,1,22,0.00E+00,0.5,4.56,0.00E+00,0.3,27.36,79,75
2,3/12/18 12:36,3/12/18 13:30,3,21.72,5,N,1,125,0.00E+00,0.00E+00,28.31,16.26,0.3,169.87,132,265
1,3/12/18 12:07,3/12/18 12:36,1,4.6,1,N,1,22,0.00E+00,0.5,4.55,0.00E+00,0.3,27.35,234,106
1,3/12/18 12:05,3/12/18 12:41,1,10.8,1,N,1,36,0.00E+00,0.5,8.5,5.76,0.3,51.06,138,230
1,3/12/18 13:03,3/12/18 13:37,1,8,1,N,1,30,0.00E+00,0.5,6.15,0.00E+00,0.3,36.95,13,236
2,3/12/18 13:54,3/12/18 14:24,1,19.59,3,N,1,70,0.00E+00,0.00E+00,12.12,10.5,0.3,92.92,230,1
1,3/12/18 16:38,3/12/18 17:09,1,8.7,1,N,1,29.5,1,0.5,8.7,0.00E+00,0.3,40,264,264
1,3/12/18 16:34,3/12/18 16:34,1,2.7,1,N,1,2.5,1,0.5,0.86,0.00E+00,0.3,5.16,114,114
2,3/12/18 16:21,3/12/18 16:54,1,9.64,1,N,1,30.5,1,0.5,7.61,5.76,0.3,45.67,138,233
2,3/12/18 17:08,3/12/18 17:42,3,10.78,1,N,1,34,1,0.5,8.31,5.76,0.3,49.87,138,162
2,3/12/18 17:21,3/12/18 18:08,1,17.4,3,N,1,69,1,0.00E+00,17.96,19.5,0.3,107.76,164,1
1,3/12/18 18:05,3/12/18 18:34,2,9.7,1,N,1,29.5,1,0.5,7,5.76,0.3,44.06,237,138
1,3/12/18 19:19,3/12/18 19:45,1,7,1,N,1,23.5,1,0.5,6.2,5.76,0.3,37.26,137,196
